"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342215448,"2MASS J16070211-2019387",,"PACS100",100,0.00105929,0.000044594,2.50277,241.75884499524804,-20.32749236
1342215448,"2MASS J16070211-2019387",,"PACS70",70,0.00191187,0.0000851502,2.73657,241.75884499524804,-20.32749236
1342215452,"2MASS J16080141-2027416",,"PACS100",100,0.000147466,0.000117062,0.301278,242.00584901409155,-20.4616435599989
1342215452,"2MASS J16080141-2027416",,"PACS70",70,0.000294595,0.000235807,2.38789,242.00584901409155,-20.4616435599989
1342215452,"2MASS J16080141-2027416",,"PACS100",100,0.000149303,0.000115371,,242.00584901409158,-20.461643549998904
1342215452,"2MASS J16080141-2027416",,"PACS70",70,0.000301023,0.000232605,,242.00584901409158,-20.461643549998904
1342215408,"2MASS J16090075-1908526",,"PACS100",100,0.0954399,0.00629971,17.9,242.2531323552917,-19.148045487499335
1342215408,"2MASS J16090075-1908526",,"PACS70",70,0.21186,0.0116611,31.4839,242.2531323552917,-19.148045487499335
1342215408,"2MASS J16090075-1908526",,"PACS100",100,0.0259395,0.000204727,37.73,242.25313240529172,-19.148045457499332
1342215408,"2MASS J16090075-1908526",,"PACS70",70,0.0460345,0.000404436,37.2663,242.25313240529172,-19.148045457499332
1342223482,"2MASS J11071860-7732516",,"PACS100",100,0.000953301,0.000164672,,166.82704929100564,-77.54765797513903
1342223482,"2MASS J11071860-7732516",,"PACS70",70,0.002982,0.00030679,1.60268,166.82704929100564,-77.54765797513903
1342202557,"2MASS J12073346-3932539",52.35602094240837,"PACS100",100,0.000357641,0.000027677,,181.8892021563239,-39.548408081479444
1342202557,"2MASS J12073346-3932539",52.35602094240837,"PACS70",70,0.000667401,0.0000524009,1.87577,181.8892021563239,-39.548408081479444
1342267208,"2MASS J04155799+2746175",135.668642906565,"PACS100",100,0.00144599,0.0000723307,3.11239,63.991702360517344,27.77139135694287
1342267208,"2MASS J04155799+2746175",135.668642906565,"PACS70",70,0.00278302,0.000141211,5.16914,63.991702360517344,27.77139135694287
1342216519,"2MASS J04132722+2816247",136.3010617852713,"PACS100",100,0.0063287,0.000570917,1.90607,63.36345395955694,28.27344042562786
1342216519,"2MASS J04132722+2816247",136.3010617852713,"PACS70",70,0.00128768,0.00115531,1.41752,63.36345395955694,28.27344042562786
1342242001,"2MASS J04324911+2253027",164.52509830374623,"PACS100",100,0.0281099,0.000361151,,68.20468181859778,22.884070511979594
1342242001,"2MASS J04324911+2253027",164.52509830374623,"PACS70",70,0.0753273,0.000708248,,68.20468181859778,22.884070511979594
1342240750,"2MASS J04414489+2301513",120.42389210019267,"PACS100",100,0.0000869294,0.00000928243,,70.43709916102868,23.030873715070275
1342240750,"2MASS J04414489+2301513",120.42389210019267,"PACS70",70,0.000165943,0.0000173543,,70.43709916102868,23.030873715070275
1342216422,"2MASS J03542950+3203013",291.0022116168083,"PACS100",100,0.000081943,0.000081943,,58.62295270611603,32.05036899319436
1342216422,"2MASS J03542950+3203013",291.0022116168083,"PACS70",70,0.00016456,0.00016456,2.46951,58.62295270611603,32.05036899319436
1342216422,"2MASS J03542950+3203013",291.0022116168083,"PACS100",100,0.000081943,0.000081943,,58.62295451717758,32.050366663124905
1342216422,"2MASS J03542950+3203013",291.0022116168083,"PACS70",70,0.00016456,0.00016456,2.46951,58.62295451717758,32.050366663124905
1342216442,"2MASS J04043936+2158186",122.09564973200004,"PACS100",100,0.0000676486,0.0000676486,1.04207,61.16406342378513,21.971774433125955
1342216442,"2MASS J04043936+2158186",122.09564973200004,"PACS70",70,0.000136712,0.000136712,1.43161,61.16406342378513,21.971774433125955
1342211957,"2MASS J06460135-8359359",,"PACS100",100,0.172698,0.00000000128218,13.712,101.505665,-83.993324
1342211957,"2MASS J06460135-8359359",,"PACS70",70,0.175569,0.00000000253357,,101.505665,-83.993324
1342209482,"2MASS J08361072-7908183",98.49596659016814,"PACS100",100,0.0000457578,0.0000457578,,129.04415083940032,-79.13835435724499
1342209482,"2MASS J08361072-7908183",98.49596659016814,"PACS70",70,0.0000874375,0.0000874375,2.39741,129.04415083940032,-79.13835435724499
1342209482,"2MASS J08361072-7908183",98.49596659016814,"PACS100",100,0.0000457578,0.0000457578,,129.0441156831524,-79.13834786858754
1342209482,"2MASS J08361072-7908183",98.49596659016814,"PACS70",70,0.0000874375,0.0000874375,2.39741,129.0441156831524,-79.13834786858754
1342209482,"2MASS J08361072-7908183",,"PACS100",100,0.0000456768,0.0000456768,,129.04415080939916,-79.13835438724499
1342209482,"2MASS J08361072-7908183",,"PACS70",70,0.0000873808,0.0000873808,,129.04415080939916,-79.13835438724499
1342209482,"2MASS J08361072-7908183",,"PACS100",100,0.0000456768,0.0000456768,,129.04411565315115,-79.13834789858754
1342209482,"2MASS J08361072-7908183",,"PACS70",70,0.0000873808,0.0000873808,,129.04411565315115,-79.13834789858754
1342221278,"2MASS J08413030-7853064",,"PACS100",100,0.00113652,0.0000505655,6.22838,130.3758611612009,-78.88505458585477
1342221278,"2MASS J08413030-7853064",,"PACS70",70,0.00208391,0.0000978511,4.03161,130.3758611612009,-78.88505458585477
1342221278,"2MASS J08413030-7853064",,"PACS100",100,0.00113652,0.0000505655,6.22838,130.37580305359108,-78.88504412844713
1342221278,"2MASS J08413030-7853064",,"PACS70",70,0.00208391,0.0000978511,4.03161,130.37580305359108,-78.88504412844713
1342221278,"2MASS J08413030-7853064",,"PACS100",100,0.00113356,0.0000507222,,130.37586116119974,-78.88505461585477
1342221278,"2MASS J08413030-7853064",,"PACS70",70,0.00212488,0.0000981389,,130.37586116119974,-78.88505461585477
1342221278,"2MASS J08413030-7853064",,"PACS100",100,0.00113356,0.0000507222,,130.37580305358978,-78.88504415844713
1342221278,"2MASS J08413030-7853064",,"PACS70",70,0.00212488,0.0000981389,,130.37580305358978,-78.88504415844713
1342226679,"2MASS J04251767+2617504",,"PACS100",100,0.000440427,0.000440427,-0.690764,66.3237293078362,26.297304615467823
1342226679,"2MASS J04251767+2617504",,"PACS70",70,0.000851782,0.000851782,0.232453,66.3237293078362,26.297304615467823
1342229046,"2MASS J04335546+1838390",,"PACS100",100,0.00010017,0.00010017,0.638236,68.48113956774753,18.644095583335822
1342229046,"2MASS J04335546+1838390",,"PACS70",70,0.000201856,0.000201856,1.91506,68.48113956774753,18.644095583335822
1342215468,"2MASS J15570641-2206060",157.80337699226763,"PACS100",100,0.000712327,0.000038847,0.487506,239.2766958329252,-22.101759798124668
1342215468,"2MASS J15570641-2206060",157.80337699226763,"PACS70",70,0.00133515,0.0000756397,5.08179,239.2766958329252,-22.101759798124668
1342215460,"2MASS J16052556-2035397",142.55777153691534,"PACS100",100,0.000950403,0.0000444791,3.05856,241.35648493020807,-20.59450190250291
1342215460,"2MASS J16052556-2035397",142.55777153691534,"PACS70",70,0.00169367,0.0000873483,4.89212,241.35648493020807,-20.59450190250291
1342215500,"2MASS J16065436-2416107",,"PACS100",100,0.000121852,0.000116551,-1.37952,241.72651861387692,-24.269717015
1342215500,"2MASS J16065436-2416107",,"PACS70",70,0.000254168,0.000235928,-0.317277,241.72651861387692,-24.269717015
1342215500,"2MASS J16065436-2416107",,"PACS100",100,0.171781,0.171781,,241.72661086368407,-24.269759578127097
1342215500,"2MASS J16065436-2416107",,"PACS70",70,0.326503,0.326503,,241.72661086368407,-24.269759578127097
1342215420,"2MASS J16082751-1949047",,"PACS100",100,0.00110554,0.0000785914,4.34688,242.11466002653785,-19.81803403
1342215420,"2MASS J16082751-1949047",,"PACS70",70,0.00231273,0.00015152,3.93889,242.11466002653785,-19.81803403
1342215456,"2MASS J16085673-2033460",,"PACS100",100,0.000194829,0.000194829,,242.23634536117518,-20.56281144062576
1342215456,"2MASS J16085673-2033460",,"PACS70",70,0.000394181,0.000394181,,242.23634536117518,-20.56281144062576
1342215456,"2MASS J16085673-2033460",,"PACS100",100,0.000191543,0.000191543,0.889594,242.23634540117516,-20.562811470625764
1342215456,"2MASS J16085673-2033460",,"PACS70",70,0.000387586,0.000387586,1.22096,242.23634540117516,-20.562811470625764
1342234407,"2MASS J12181869-4528413",,"PACS100",100,0.0000639756,0.0000638145,,184.57767071835946,-45.47822638785158
1342234407,"2MASS J12181869-4528413",,"PACS70",70,0.000123675,0.00012339,,184.57767071835946,-45.47822638785158
1342267218,"2MASS J04390396+2544264",,"PACS100",100,0.00197363,0.0000536795,4.76982,69.76653035327823,25.740573558468906
1342267218,"2MASS J04390396+2544264",,"PACS70",70,0.00362079,0.000100636,,69.76653035327823,25.740573558468906
1342217494,"2MASS J05061674+2446102",191.6590003066544,"PACS100",100,0.0000942116,0.0000942116,,76.56980915284403,24.769438726109115
1342217494,"2MASS J05061674+2446102",191.6590003066544,"PACS70",70,0.000189185,0.000189185,1.46073,76.56980915284403,24.769438726109115
1342217494,"2MASS J05061674+2446102",191.6590003066544,"PACS100",100,0.0000942116,0.0000942116,,76.569809984341,24.76943387499781
1342217494,"2MASS J05061674+2446102",191.6590003066544,"PACS70",70,0.000189185,0.000189185,1.46073,76.569809984341,24.76943387499781
1342216531,"2MASS J04150515+2808462",133.57376611233553,"PACS100",100,0.000131245,0.000120356,2.60915,63.77151610661623,28.146050073124712
1342216531,"2MASS J04150515+2808462",133.57376611233553,"PACS70",70,0.000277711,0.000243733,1.51915,63.77151610661623,28.146050073124712
1342243462,"2MASS J04381486+2611399",,"PACS100",100,0.0144663,0.0000467091,3.08083,69.56202912203096,26.194357764446938
1342243462,"2MASS J04381486+2611399",,"PACS70",70,0.0230954,0.0000891989,,69.56202912203096,26.194357764446938
1342243460,"2MASS J04382134+2609137",138.31449950898354,"PACS100",100,0.00835291,0.000428425,15.0323,69.58893328250929,26.153750834580165
1342243460,"2MASS J04382134+2609137",138.31449950898354,"PACS70",70,0.0148207,0.000808859,,69.58893328250929,26.153750834580165
1342243456,"2MASS J04390396+2544264",,"PACS100",100,0.00197363,0.0000536795,4.76982,69.76652818321949,25.740579282358045
1342243456,"2MASS J04390396+2544264",,"PACS70",70,0.00362079,0.000100636,,69.76652818321949,25.740579282358045
1342242686,"2MASS J05061674+2446102",191.6590003066544,"PACS100",100,0.0000942116,0.0000942116,,76.569810815838,24.769429023886502
1342242686,"2MASS J05061674+2446102",191.6590003066544,"PACS70",70,0.000189185,0.000189185,1.46073,76.569810815838,24.769429023886502
1342252011,"2MASS J17151894+0457496",14.553922282055016,"PACS100",100,0.000255641,0.000255641,0.654206,258.8309486514121,4.961253935141669
1342252011,"2MASS J17151894+0457496",14.553922282055016,"PACS70",70,0.00051055,0.00051055,,258.8309486514121,4.961253935141669
1342257175,"2MASS J10583513-3108382",20.3898540086453,"PACS100",100,0.000729623,0.000729623,-1.34889,164.6438092963177,-31.14427477084127
1342257175,"2MASS J10583513-3108382",20.3898540086453,"PACS70",70,0.00147094,0.00147094,,164.6438092963177,-31.14427477084127
1342216430,"2MASS J04031395+2552597",,"PACS100",100,0.0000418749,0.0000418749,2.20038,60.808175938042275,25.883409848985764
1342216430,"2MASS J04031395+2552597",,"PACS70",70,0.0000846822,0.0000846822,1.60799,60.808175938042275,25.883409848985764
1342216426,"2MASS J04035084+2610531",129.01727541317783,"PACS100",100,0.0000967778,0.0000967778,,60.961889765641104,26.181308703935056
1342216426,"2MASS J04035084+2610531",129.01727541317783,"PACS70",70,0.000195993,0.000195993,-1.05217,60.961889765641104,26.181308703935056
1342216426,"2MASS J04035084+2610531",129.01727541317783,"PACS100",100,0.0000967778,0.0000967778,,60.96189608829138,26.181299698124857
1342216426,"2MASS J04035084+2610531",129.01727541317783,"PACS70",70,0.000195993,0.000195993,-1.05217,60.96189608829138,26.181299698124857
1342231678,"TYC 469-6229-1",61.19951040391677,"PACS100",100,0.0259763,0.00230515,15.5906,292.2541028792174,1.9503426661061958
1342231678,"TYC 469-6229-1",61.19951040391677,"PACS70",70,0.0322699,0.00471116,19.6807,292.2541028792174,1.9503426661061958
1342231678,"TYC 469-6229-1",61.19951040391677,"PACS100",100,0.0259763,0.00230515,15.5906,292.25410246425474,1.9503381477726547
1342231678,"TYC 469-6229-1",61.19951040391677,"PACS70",70,0.0322699,0.00471116,19.6807,292.25410246425474,1.9503381477726547
1342243718,"TYC 469-6229-1",61.19951040391677,"PACS100",100,0.0259763,0.00230515,15.5906,292.2541028792174,1.9503426661061958
1342243718,"TYC 469-6229-1",61.19951040391677,"PACS70",70,0.0322699,0.00471116,19.6807,292.2541028792174,1.9503426661061958
1342243718,"TYC 469-6229-1",61.19951040391677,"PACS100",100,0.0259763,0.00230515,15.5906,292.25410246425474,1.9503381477726547
1342243718,"TYC 469-6229-1",61.19951040391677,"PACS70",70,0.0322699,0.00471116,19.6807,292.25410246425474,1.9503381477726547
1342223973,"TYC 3235-1512-1",80.32128514056225,"PACS100",100,0.0254133,0.00298435,17.4588,353.65632563638655,40.23629010192562
1342223973,"TYC 3235-1512-1",80.32128514056225,"PACS70",70,0.0366784,0.00609115,,353.65632563638655,40.23629010192562
1342188886,"TYC 9493-2388-1",56.02240896358543,"PACS100",100,0.0027685,0.00120387,-0.29431,101.55690175791054,-83.99135729451868
1342188886,"TYC 9493-2388-1",56.02240896358543,"PACS70",70,0.00693091,0.00244715,1.88454,101.55690175791054,-83.99135729451868
1342254577,"TYC 813-1445-1",53.96654074473826,"PACS100",100,0.0153055,0.00231707,,131.73317927709456,12.109771011804678
1342254577,"TYC 813-1445-1",53.96654074473826,"PACS70",70,0.0252518,0.00471975,22.0219,131.73317927709456,12.109771011804678
1342196789,"2MASS J20393775+0458192",16.722408026755854,"PACS100",100,0.00578141,0.00578141,-0.637018,309.9096861969681,4.972335152773363
1342196789,"2MASS J20393775+0458192",16.722408026755854,"PACS70",70,0.0116967,0.0116967,-0.487674,309.9096861969681,4.972335152773363
1342211126,"2MASS J22092985-0732548",21.30379207498935,"PACS100",100,0.00800379,0.00471528,3.38129,332.37470291742557,-7.5500300000000005
1342211126,"2MASS J22092985-0732548",21.30379207498935,"PACS70",70,0.0100307,0.00956539,,332.37470291742557,-7.5500300000000005
1342249284,"TYC 2340-1798-1",26.12043610680124,"PACS100",100,0.00384545,0.00384545,-0.747118,49.41644263258216,31.126840256109713
1342249284,"TYC 2340-1798-1",26.12043610680124,"PACS70",70,0.0078006,0.0078006,,49.41644263258216,31.126840256109713
1342237339,"TYC 5846-959-1",32.195750160978754,"PACS100",100,0.00398231,0.00398231,,7.087472102454157,-20.335425026616274
1342237339,"TYC 5846-959-1",32.195750160978754,"PACS70",70,0.008073,0.008073,-0.0865865,7.087472102454157,-20.335425026616274
1342219019,"TYC 4532-2096-1",20.96537149590022,"PACS100",100,0.0107569,0.0107569,-0.74127,80.63838349952768,79.23166111146958
1342219019,"TYC 4532-2096-1",20.96537149590022,"PACS70",70,0.0218602,0.0218602,,80.63838349952768,79.23166111146958
1342253017,"TYC 8092-538-1",41.59093650311724,"PACS100",100,0.00119122,0.00119122,1.23802,89.95664175667008,-48.239455621665144
1342253017,"TYC 8092-538-1",41.59093650311724,"PACS70",70,0.00241839,0.00241839,,89.95664175667008,-48.239455621665144
1342231568,"TYC 5991-217-1",25.29724260055654,"PACS100",100,0.0227085,0.0227085,2.17601,113.51310947673711,-22.295913428375716
1342231568,"TYC 5991-217-1",25.29724260055654,"PACS70",70,0.046286,0.046286,3.13538,113.51310947673711,-22.295913428375716
1342233097,"TYC 6645-338-1",21.673168617251843,"PACS100",100,0.451519,0.00224433,,160.8669849088257,-29.064452641669696
1342233097,"TYC 6645-338-1",21.673168617251843,"PACS70",70,0.309941,0.00454728,28.7486,160.8669849088257,-29.064452641669696
1342237715,"TYC 5276-413-1",35.137034434293746,"PACS100",100,0.0043841,0.00102954,,20.134826754365704,-11.468170637706898
1342237715,"TYC 5276-413-1",35.137034434293746,"PACS70",70,0.00661473,0.00208501,6.28218,20.134826754365704,-11.468170637706898
1342235122,"2MASS J13124426-3152239",36.114120621162876,"PACS100",100,0.00349027,0.00349027,1.84703,198.18361925349964,-31.87437933329264
1342235122,"2MASS J13124426-3152239",36.114120621162876,"PACS70",70,0.00708272,0.00708272,,198.18361925349964,-31.87437933329264
1342252819,"2MASS J16580884+2544392",10.382695783898724,"PACS100",100,0.0218924,0.00368569,7.56933,254.53641711576816,25.742348116921644
1342252819,"2MASS J16580884+2544392",10.382695783898724,"PACS70",70,0.0215856,0.00745238,,254.53641711576816,25.742348116921644
1342243794,"TYC 8354-785-1",16.034634811192173,"PACS100",100,0.00250986,0.00250986,-1.40432,262.54525573945494,-51.637615374175866
1342243794,"TYC 8354-785-1",16.034634811192173,"PACS70",70,0.00508063,0.00508063,,262.54525573945494,-51.637615374175866
1342241404,"TYC 6869-1277-1",37.64464956595719,"PACS100",100,0.0115117,0.00540563,5.61353,276.95618642215635,-29.816806724100232
1342241404,"TYC 6869-1277-1",37.64464956595719,"PACS70",70,0.0144472,0.0109869,,276.95618642215635,-29.816806724100232
1342243726,"TYC 2150-5013-1",52.35602094240837,"PACS100",100,0.00338471,0.00338471,1.29116,294.2987984064459,28.4995850468598
1342243726,"TYC 2150-5013-1",52.35602094240837,"PACS70",70,0.00686668,0.00686668,,294.2987984064459,28.4995850468598
1342218706,"2MASS J21321194+0013180",43.035370771236884,"PACS100",100,0.000680025,0.000680025,,323.0510007510894,0.2217932899993275
1342218706,"2MASS J21321194+0013180",43.035370771236884,"PACS70",70,0.00138395,0.00138395,1.46932,323.0510007510894,0.2217932899993275
1342265624,"2MASS J08384707-5214563",153.85798907608276,"PACS100",100,0.00000232076,0.00000232076,,129.69608107461107,-52.2489620265748
1342265624,"2MASS J08384707-5214563",153.85798907608276,"PACS70",70,0.00000438839,0.00000438839,1.19405,129.69608107461107,-52.2489620265748
1342224332,"2MASS J10585054-2346206",44.04762429138384,"PACS100",100,0.000180279,0.000180279,-2.39274,164.7102492817542,-23.772469443590467
1342224332,"2MASS J10585054-2346206",44.04762429138384,"PACS70",70,0.000349947,0.000349947,1.5531,164.7102492817542,-23.772469443590467
1342224543,"2MASS J11564820-2229213",,"PACS100",100,0.0000522992,0.0000522992,,179.20067043620278,-22.48934717841793
1342224543,"2MASS J11564820-2229213",,"PACS70",70,0.000100667,0.000100667,,179.20067043620278,-22.48934717841793
1342225096,"2MASS J11552654-4131380",,"PACS100",100,0.00000703191,0.00000697159,,178.86046154123426,-41.52730204226706
1342225096,"2MASS J11552654-4131380",,"PACS70",70,0.0000138463,0.0000137367,,178.86046154123426,-41.52730204226706
1342234403,"2MASS J12124713-4111138",,"PACS100",100,0.00000896798,0.00000896798,,183.1962665789547,-41.18723828132737
